no_relation	`` <e1> JEM </e1> is very pleased by the ICC decision , '' spokesman <e2> Ahmad Hussein </e2> told AFP .
no_relation	Colo Colo -LRB- Chile -RRB- 1 , <e1> Millonarios </e1> -LRB- Colombia -RRB- 1 -LRB- <e2> 2-2 </e2> aggregate ; Millonarios advances 7-6 on penalties -RRB-
no_relation	We wondered if , having worked -LRB- ahem -RRB- at Diane Von Furstenberg and now Elle , <e1> Olivia </e1> was beginning to form an idea of what kind of boss she 'd like to be one day when , say , <e2> she </e2> starts her own label .
no_relation	There was no immediate reasons given for the reshuffles , which come before the <e1> Communist Party </e1> holds its once-every-five-year congress later this year at which President Hu Jintao is expected to promote more of his supporters , diminishing any lingering influence of <e2> his </e2> predecessor Jiang Zemin .
no_relation	Initially , the panel will include <e1> Louis D. Boccardi </e1> , retired chief executive officer of The Associated Press ; retired U.S. Rep. <e2> Jennifer Dunn </e2> , of Washington state ; Jack Fuller , former president of Tribune Co. 's publishing group ; retired Detroit News columnist and former Journal reporter Thomas Bray ; and Nicholas Negroponte , the former chairman of the Massachusetts Institute of Technology 's Media Lab .
no_relation	<e1> She </e1> is , mercifully , an anomaly , tempted , perhaps , by the attention society increasingly pays to large-number multiples , but certainly responsible for <e2> her </e2> own actions , an easy person to judge from afar , to pity or vilify as the mood strikes us .
no_relation	A day after etching his name alongside Mark Spitz and Carl Lewis , <e1> Paavo Nurmi </e1> and Larysa Latynina with gold No. 9 , <e2> Phelps </e2> claimed the record when he won the 200-meter butterfly in 1 minute , 52.03 seconds , lowering his old mark of 1:52.09 set at last year 's world championships in Australia .
no_relation	Reality struck the 23-year-old and <e1> she </e1> now tells that <e2> she </e2> 's thankful for it , because it made her stronger .
no_relation	The total <e1> 106 </e1> securities companies reaped a record 191.1 billion yuan -LRB- about 27 billion U.S. dollars -RRB- of net profit , 6.35 times that of a year ago , the Securities Association of China -LRB- <e2> SAC </e2> -RRB- chairman Huang Xiangpin said on Wednesday .
no_relation	We took a cruise early in <e1> Jan this year </e1> on <e2> Carnival </e2> 's Ledgend which has recently been re-done and was nice .
per:spouse	Jason Mesnick , who infamously reversed <e1> his </e1> decision after the finale of The Bachelor to choose <e2> Molly Malaney </e2> instead of original choice Melissa Rycroft , has popped the question once again , asking Malaney to marry him in New Zealand .
no_relation	<e1> Alex Michel </e1> : The original Bachelor was also a flip-flopper : After promising the final rose to <e2> Trista Rehn </e2> , he got down on one knee for Amanda Marsh instead .
per:title	<e1> DeGeneres </e1> , who will start to appear in the company 's ads in January , is not the first unconventional <e2> model </e2> for CoverGirl , which veered away from its longtime mascot , Christie Brinkley , more than a decade ago .
no_relation	A US appeals court on Friday threw out a damages award of 358 million dollars against <e1> Microsoft </e1> in a patent infringement case filed by French telecom firm <e2> Alcatel-Lucent </e2> .
no_relation	Also in a House committee is <e1> House Bill H.R. 3966 </e1> , sponsored by Rep. <e2> Andre Carson </e2> -LRB- D-Ind . -RRB-
no_relation	<e1> Morgenthau </e1> has repeatedly said over the past several months that <e2> Vance </e2> will be most able to run the office the way he has .
no_relation	Produced in conjunction with the <e1> Professional Rodeo Cowboy Association </e1> to commemorate the 50th National Finals Rodeo <e2> next month </e2> , this set , which spans every decade since the 1930s , features dozens of artists -LRB- Johnny Cash , Vince Gill , George Strait et al. -RRB- toasting the life .
no_relation	Obama , in his book , describes <e1> his </e1> first encounter with Ndesandjo , in which <e2> he </e2> heaped scorn on his father and the backwardness of Kenya .
no_relation	The new Minister in the Presidency , cde <e1> Collins Chabane </e1> , was invited to the <e2> CC </e2> to brief our meeting on the newly reconfigured national executive .
no_relation	The first panel was composed of the American Legion 's <e1> Joseph L. Wilson </e1> , <e2> Paralyzed Veterans of America </e2> 's Carl Blake , Veterans of Foreign Wars of the United States ' Dennis M. Cullian , Vietnam Veterans of America 's Richard F. Weidman and Disabled American Veterans ' Joy J. Ilem .
no_relation	Eleven months after President Bush nominated Reed Hillman , the former head of the Massachusetts State Police and an unsuccessful Republican candidate for <e1> lieutenant governor </e1> in 2006 , as US marshal , his confirmation has languished in Congress amid opposition by Senators Edward M. Kennedy and <e2> John F. Kerry </e2> .
no_relation	The lawsuit -- which names Ameriquest , Fremont Investment and Loan , Option <e1> One </e1> , WMC Mortgage , Long Beach Mortgage , <e2> BNC Mortgage </e2> , Accredited Home Lenders , Encore Credit , First Franklin Financial , HSBC Finance and Washington Mutual -- was announced in July .
per:charges	In 1968 , <e1> Flowers </e1> was accused with two others on federal charges of <e2> extorting payments </e2> from life insurance companies in return for being allowed to do business in the state when Flowers was attorney general .
no_relation	State Department Spokesman <e1> Nicholas Burns </e1> said <e2> Tuesday </e2> that the reconciliation has been complicated by a third group , the radical Kurdistan Workers Party -LRB- PKK -RRB- , which has been fighting Turkish forces .
org:alternate_names	`` We want the public to know that a gap in the upper lip is treatable and does not lower children 's intelligence levels , '' explained Jessica Chen , an executive with the <e1> Noordhoff Craniofacial Foundation </e1> -LRB- <e2> NCF </e2> -RRB- , the sponsor of the annual event .
no_relation	Willingness of people to get wet is the true measure of success of <e1> Boston Harbor </e1> beaches like L Street or the abutting M Street beach , which is owned and managed by <e2> DCR </e2> .
no_relation	Earlier this week , India 's Hindalco Inc. agreed to buy Canadian aluminum producer Novelis Inc. for $ 3.6 billion -LRB- euro2 <e1> .7 billion </e1> -RRB- in a deal that <e2> Hindalco </e2> said will make it the world 's largest rolled-aluminum products manufacturer .
no_relation	Over his <e1> nearly three decades </e1> in office , <e2> Kollek </e2> built a reputation as a dogged worker and a master of public relations , a man who solidified Israel 's hold over east Jerusalem , but also reached out to its Arabs , hoping to weave them into the fabric of the newly united city , but failing .
no_relation	`` What we have to do now is deal with the sheer numbers with the limited capacity we have to work those cases , '' said <e1> Chris Bentley </e1> , a <e2> spokesman </e2> for USCIS.To address the huge backlog , the agency -- drawing on an anticipated $ 930 million in higher fees paid by immigrants -- began in late October to recruit 1,500 new employees .
no_relation	Lafayette Thomas - Democrat - Candidate for <e1> Tennessee State House of Representatives </e1> in <e2> 1954 </e2> .
per:cities_of_residence	Philip Mayer Kaiser was born in <e1> Brooklyn </e1> , New York , on July 12 , 1913 , the ninth of 10 children of Moishe Bear and <e2> Tema Kaiser </e2> .
org:alternate_names	Sudan is also banking on strong support from the African Union , which can also put such a request to the Security Council , and the Organisation of the <e1> Islamic Conference </e1> -LRB- <e2> OIC </e2> -RRB- .
per:stateorprovince_of_birth	<e1> Harry Shuler Dent </e1> , a Republican political operative who helped Sen Strom Thurmond slow school desegregation in the South , who devised the Southern strategy that elected Richard M Nixon president and who later became a lay minister , died Friday at his home in <e2> Columbia , SC </e2> .
no_relation	In what was widely viewed as a major breakthrough , <e1> Chen Yunlin </e1> , president of the Beijing-based Association for Relations Across the Taiwan Straits , called on <e2> MAC </e2> Chairwoman Lai Shin-yuan at her office and met with President Ma Ying-jeou during his historic visit to Taiwan last month .
no_relation	State oil company Petroleos de Venezuela SA inked eight agreements to develop offshore natural gas deposits with U.S.-based Chevron Corp. , Russia 's Gazprom , Italy 's Eni SpA , Portugal 's <e1> GALP Energia </e1> , Qatar Petroleum , Malasyia 's Petronas , Argentina 's Enarsa , and the Japanese companies Mitsui , Mitsubishi and <e2> Itochu Corp. </e2> .
no_relation	The <e1> MAC </e1> also came under fire from Legislator Huang Wei-cher , who said the <e2> MAC </e2> is supposed to be a watchdog of the country 's cross-strait policy and should therefore apply the brakes whenever the government tries to rush recklessly into reconciliation with China .
no_relation	Among the hurdles still to be cleared before the <e1> U.S.-India </e1> pact becomes reality is <e2> NSG </e2> approval of an exemption for India from group restrictions .
no_relation	`` It was n't easy for us , '' Dr. <e1> Goodman </e1> told The New York Times in <e2> 2005 </e2> .
no_relation	Oreskes will be <e1> one </e1> of four managing editors , joining John Daniszewski , in charge of international coverage ; Kristin Gazlay , in charge of business news and training ; and <e2> Lou Ferrara </e2> , in charge of sports , entertainment and a merged multimedia and graphics department .
no_relation	Dig directors Professors Roni Reich of <e1> Haifa University </e1> and Eli Shukrun of the Antiquities Authority said that over the past 1,937 years , the valley which Jerusalem 's main road was in , and the famous canal beneath it , was covered by a <e2> ten </e2> meter deep layer of sediment .
per:title	In Paris , a young boy named Simon -LRB- Simon Iteanu -RRB- has two women in his life : his mother , Suzanne -LRB- <e1> Juliette Binoche </e1> -RRB- , a <e2> puppeteer </e2> and voice artist who is preoccupied with a new show ; and Song -LRB- Song Fang -RRB- , a Taiwanese film student and nanny who provides Simon with all the attention and serenity his frantic mother lacks .
no_relation	As a Rhodes scholar in the 1940s , <e1> Nolte </e1> studied <e2> Arabic </e2> , Arab history and Muslim law .
no_relation	Pikoli and Scorpions ' boss <e1> Leonard McCarthy </e1> zealously defended the existence of the <e2> Scorpions </e2> in their current form under NPA jurisdiction , while Mabandla argued for the unit to be moved to the South African Police Service -LRB- SAPS -RRB- .
no_relation	Amatzia Baram , an Israeli professor at the <e1> University of Haifa </e1> and one of the world 's leading experts on Iraq , said the Iraqi government would collapse if the United States withdraws before there is a political settlement in Baghdad allowing former followers of <e2> Saddam Hussein </e2> to return to government jobs and giving Sunnis their fair share of oil revenues . ''
no_relation	Granz , who became the <e1> pianist </e1> 's longtime manager , signed him to the Verve record label and made <e2> Peterson </e2> part of his touring Jazz at the Philharmonic package which featured the top jazz headliners .
no_relation	<e1> She </e1> 's <e2> now </e2> beginning to believe that ` yes indeed , I will be a singer ' . ''
