Component-Whole(e1,e2)	The original <e1> engine </e1> powered a limited-production Mustang <e2> model </e2> sold for two years .
Member-Collection(e2,e1)	This an <e1> alliance </e1> of various <e2> elements </e2> connected into the political elite with the old PRD forces , who have adopted a strategy of postponing efforts to lead any fight with the domestic bourgeoisie .
Component-Whole(e2,e1)	The <e1> fish </e1> <e2> gill </e2> is arguably one of the most complex transport epithelia in the biological world .
Entity-Origin(e1,e2)	Others think that the underwater <e1> ruins </e1> are from a different ancient <e2> monument </e2> , perhaps a temple that gradually sank beneath the waves .
Other	As the officer shone his flashlight on the lock he was working on , he spotted a <e1> marijuana pipe </e1> laying on the floor inside the <e2> car </e2> .
Cause-Effect(e1,e2)	The soft brown and beige <e1> tones </e1> in the decoration provide a tranquil <e2> mood </e2> .
Message-Topic(e1,e2)	A <e1> question </e1> was raised in relation to the partnership <e2> arrangements </e2> in Germany .
Other	The <e1> company </e1> moved into the music <e2> business </e2> .
Other	A tiny Serbian <e1> village </e1> has put up a <e2> statue </e2> in honour of its adopted patron - Sylvester Stallone 's Rocky .
Other	The <e1> hotel </e1> arose from the <e2> reconstruction </e2> of historical building .
Message-Topic(e2,e1)	These <e1> standards </e1> are under <e2> discussion </e2> and not yet published .
Entity-Destination(e1,e2)	A <e1> panda </e1> moved into the suburban Darwin <e2> park </e2> .
Entity-Origin(e1,e2)	Much of the <e1> impetus </e1> behind the formation of the fund came from a wounded Vietnam <e2> veteran </e2> .
Entity-Destination(e1,e2)	The scientists used nanotubes to send <e1> signals </e1> to the <e2> nerve cells </e2> .
Other	A concise , comprehensive style is - a great ornament in narration ; and a <e1> superfluity </e1> of unnecessary <e2> words </e2> , altogether improper .
Member-Collection(e2,e1)	The <e1> gaze </e1> of <e2> raccoons </e2> seemingly form an orderly queue to accept snacks from the bus driver as he stops off outside the Legion of Honor museum in San Francisco .
Content-Container(e1,e2)	On the table , a potato <e1> slice </e1> was already placed in a <e2> beaker </e2> of distilled water .
Product-Producer(e2,e1)	A <e1> farmer </e1> erected the <e2> disguise </e2> in 2000 out of hundreds of 8ftx4ft bales of straw and covered the top with blue tarpaulin .
Product-Producer(e1,e2)	The world 's largest aid <e1> organisation </e1> founded by a <e2> woman </e2> celebrates 90th anniversary .
Content-Container(e1,e2)	The second <e1> router </e1> was in a <e2> box </e2> under the overhang of the bathrooms at the top part of the map .
Other	<e1> Experts </e1> said that the creation of such <e2> facilities </e2> contributes to strengthening the city 's position as one of eastern Cuba 's major tourist destinations .
Other	A <e1> bus </e1> <e2> company </e2> has pledged a week-long roadside survey after a group of workers complained about its Bradford to Morley service .
Entity-Destination(e1,e2)	Two million <e1> dollars </e1> are given to the <e2> winner </e2> of the contest .
Member-Collection(e2,e1)	Redwood Canyon is home to the world 's largest <e1> grove </e1> of <e2> sequoias </e2> .
Cause-Effect(e2,e1)	We began to reverse the <e1> damage </e1> to one of the greatest rivers in the state caused by the <e2> construction </e2> of a dam nearly 70 years ago .
Entity-Destination(e1,e2)	The <e1> ship </e1> is arriving into the <e2> port </e2> now .
Content-Container(e2,e1)	Although the guards searched his car and opened a <e1> suitcase </e1> with <e2> tracts </e2> in it they did not notice the illegal materials .
Entity-Origin(e1,e2)	Jessica Simpson 's `` A Public Affair '' video features a group of <e1> stars </e1> from <e2> movies </e2> and TV .
Cause-Effect(e2,e1)	You counted almost thirty-three honorable punches and kicks thrown in this clip of little kid <e1> screaming </e1> after the terrible <e2> fight </e2> .
Content-Container(e1,e2)	Unfortunately , Cleo the <e1> stuffed dog </e1> was in a <e2> trunk </e2> that was stolen back in 1975 .
Other	Pam Court added to the <e1> debate </e1> pointing out the <e2> need </e2> for investment in primary care as part of the long term strategy .
Product-Producer(e2,e1)	In early October , Anwar al-Awlaki , a radical <e1> cleric </e1> based in Yemen , posted a provocative <e2> message </e2> on his English-language Web site .
Cause-Effect(e1,e2)	A rare and incurable congenital <e1> disease </e1> which causes <e2> blindness </e2> has been successfully treated for the first time using gene therapy .
Product-Producer(e2,e1)	Devices like that led to the company being converted to a <e1> producer </e1> of strategic <e2> materials </e2> for the Axis powers during World War II .
Cause-Effect(e1,e2)	The <e1> massacre </e1> resulted in a local and international <e2> onslaught </e2> .
Product-Producer(e2,e1)	The <e1> artist </e1> made the <e2> picture </e2> when he was a fourth grade student in Iowa City .
Entity-Destination(e1,e2)	<e1> Jars </e1> were then placed into three separate <e2> cages </e2> .
Instrument-Agency(e2,e1)	<e1> Employees </e1> wear a <e2> sharee </e2> as its a sign of formal dresss code .
Cause-Effect(e1,e2)	<e1> Viruses </e1> that cause respiratory <e2> illness </e2> typically are capable of causing a range of clinical manifestations , and asymptomatic infections are possible .
Message-Topic(e1,e2)	There was also some <e1> argumentation </e1> between the co-pilot and the pilot and captain relating with the <e2> speed </e2> and flaps .
Component-Whole(e2,e1)	A <e1> house </e1> that contains a minimum of three <e2> bedrooms </e2> and a maximum of seven bedrooms to include the proprietor 's bedroom is considered to be a `` B&B '' -LRB- a Town or Country Home or a Farmhouse -RRB- .
Other	The <e1> rings </e1> are preferably made from a <e2> copolymer polypropylene </e2> .
Other	The <e1> actor </e1> played a psychopathic preacher with a restrained <e2> malice </e2> .
Component-Whole(e1,e2)	This page shows you how to hold your <e1> fingers </e1> and <e2> hands </e2> correctly , and addresses the most common problems .
Cause-Effect(e2,e1)	Over 90 % of the cases of <e1> ringworm </e1> of the scalp are caused by Trichophyton tonsurans , a <e2> fungus </e2> that infects the hairs and causes them to break .
Other	Clinicians entered the <e1> patients </e1> into randomised controlled <e2> trials </e2> .
Cause-Effect(e2,e1)	For decades , most of the nation 's renewable <e1> power </e1> has come from <e2> dams </e2> , which supplied cheap electricity without requiring fossil fuels .
Product-Producer(e1,e2)	<e1> Stings </e1> or bites are caused by midges , horseflies , bees , <e2> wasps </e2> , ants , some spiders , fleas , lice , etc. .
Entity-Destination(e1,e2)	The <e1> humanity </e1> has migrated into <e2> space </e2> to settle in an outer solar system .
Instrument-Agency(e2,e1)	<e1> Evaluators </e1> applied the statistically accurate <e2> generalization </e2> that men are usually taller than women to their estimates of the height of individuals who did not necessarily conform to the generalization .
Component-Whole(e1,e2)	Barrymore is singing while painting the flowers on the <e1> wall </e1> in the <e2> shop </e2> .
Member-Collection(e1,e2)	My <e1> home </e1> is a part of homeowner 's <e2> association </e2> .
Other	My major <e1> disagreement </e1> with Lyons concerns the <e2> causal part </e2> of his theory .
Component-Whole(e1,e2)	Tapestries of rocky coastlines share wall space with a <e1> clock </e1> inside a ship 's <e2> wheel </e2> .
Entity-Destination(e1,e2)	Other private sector stakeholders have placed <e1> funds </e1> into a separate state-specific <e2> account </e2> .
Entity-Destination(e1,e2)	An <e1> album </e1> by the same artist has now been put into a <e2> folder </e2> .
Entity-Destination(e1,e2)	The Sports Medical Committee has passed on the <e1> recommendation </e1> to the FIFA <e2> executive </e2> .
Other	I stand here above the twisting gorge the <e1> winds </e1> have carved out of the <e2> sand </e2> .
Instrument-Agency(e2,e1)	But then one of them got hold of an <e1> axe </e1> belonging to the <e2> carpenter </e2> .
Other	Also , every <e1> employee </e1> who is a participant in the <e2> trust </e2> automatically has a beneficial interest in the ownership of the agency .
Component-Whole(e1,e2)	Close the <e1> lid </e1> of the <e2> portable computer </e2> , disconnect the computer from the power source , and then reopen the lid .
Entity-Origin(e1,e2)	The <e1> term </e1> is derived from a <e2> root </e2> which can mean both ` to be effective '' and ` to be bright . '
Instrument-Agency(e2,e1)	In fact , a <e1> protocol </e1> copes even with Byzantine failures by using <e2> randomization </e2> .
Instrument-Agency(e1,e2)	The <e1> broadsword </e1> was used in some <e2> units </e2> , particularly Scottish regiments .
Instrument-Agency(e2,e1)	<e1> Researchers </e1> formed a mold using a silicon coating <e2> process </e2> .
Cause-Effect(e2,e1)	The <e1> damage </e1> caused by the <e2> tsunami </e2> - at least the physical damage - is barely visible in some places .
Cause-Effect(e1,e2)	The <e1> filament </e1> emits a yellowish-white <e2> light </e2> , and the walls have a strong yellow tint .
Entity-Destination(e1,e2)	<e1> Mosquitoes </e1> are spreading into new <e2> places </e2> , bringing malaria and dengue fever with them .
Message-Topic(e1,e2)	They are a collection of <e1> standards </e1> defining the allowed <e2> formats </e2> of Compact Discs .
Member-Collection(e2,e1)	The report looks at past and future of booming <e1> population </e1> of senior <e2> citizens </e2> .
Message-Topic(e1,e2)	The answers to <e1> questions </e1> raised about <e2> rules </e2> governing immigration were wheeled out one after another .
Component-Whole(e2,e1)	The <e1> room </e1> includes a queen bed , <e2> shower </e2> and tub and sitting room with sofa bed .
Entity-Destination(e1,e2)	The rest of the world has stuffed <e1> communism </e1> into the <e2> dustbin </e2> of history .
Message-Topic(e1,e2)	This <e1> forum </e1> is particularly specialized in <e2> firefighting </e2> , EMS , and rescue discussions .
Component-Whole(e2,e1)	The <e1> video </e1> contains a <e2> clip </e2> from the movie .
Cause-Effect(e1,e2)	His work has led to new treatments for addicts , tests for drug intoxication and understanding of how <e1> heroin </e1> , other opiates and cocaine cause dependence and <e2> withdrawal </e2> .
Entity-Destination(e1,e2)	We carefully poured the hot <e1> coffee </e1> into a <e2> glass cup </e2> .
Component-Whole(e1,e2)	He zeroed in on the metal button in the <e1> fly </e1> of my <e2> jeans </e2> as well as the metal eyelets on my shoes as the only sources of metal that likely triggered the metal detector .
Other	And on other stormy days the boy learned to whittle out a straight <e1> shaft </e1> for the long <e2> bow </e2> , and tip it with gray goose feathers .
Content-Container(e1,e2)	The <e1> tea </e1> was in a <e2> glass </e2> with pink flowers on the rim , served on a small porcelain plate with a European pastoral scene of a man in knee britches holding hands with a woman in a long dress .
Cause-Effect(e2,e1)	I get severe headaches and <e1> dizziness </e1> from colas and <e2> drinks </e2> with nutrasweet -LRB- aspartame -RRB- and splenda -LRB- sucralose -RRB- .
Cause-Effect(e2,e1)	Instead , <e1> criminal law </e1> is set out in a diverse <e2> range </e2> of statutes and court decisions .
Product-Producer(e1,e2)	Contact the <e1> router </e1> 's <e2> manufacturer </e2> for assistance with configuration and proper setup of your wired router .
Cause-Effect(e2,e1)	Givers gain moral strength and <e1> happiness </e1> from <e2> giving </e2> .
Entity-Origin(e1,e2)	Surprisingly soon , a <e1> culprit </e1> popped out of the <e2> data </e2> .
Entity-Origin(e2,e1)	Homemade <e1> tomato </e1> <e2> soup </e2> is so much better than the shop bought versions .
Cause-Effect(e2,e1)	And it is why we are even prouder to announce that the appeal - thanks to the generosity of our readers - has raised 26,000 pounds , despite the <e1> hardship </e1> that has been caused by the <e2> recession </e2> .
Instrument-Agency(e1,e2)	This is the best <e1> book </e1> for <e2> programmers </e2> needing algorithms not theory .
Component-Whole(e2,e1)	The <e1> bungalow </e1> has a full <e2> bar </e2> and offers a wide selection of draft and bottled beer and wine .
Member-Collection(e2,e1)	Two large ash trees dominate the back garden and offer shade and shelter in all weathers and home to a colony of bats and <e1> building </e1> of <e2> rooks </e2> .
Entity-Destination(e1,e2)	Many <e1> builders </e1> have approached the colony 's <e2> building committee </e2> for redevelopment projects .
Other	The passenger set off the <e1> devices </e1> at Detroit Metropolitan Airport , causing a <e2> commotion </e2> and some injuries .
Instrument-Agency(e2,e1)	The <e1> military </e1> uses <e2> sandbags </e2> for field fortifications , or as a temporary measure to protect civilian structures .
Product-Producer(e2,e1)	Bob the Builder and <e1> friends </e1> construct an ecologically friendly <e2> town </e2> .
Component-Whole(e2,e1)	The heel of a persons foot consists of the <e1> heel </e1> <e2> bone </e2> , a pad of fat which acts as a protective cushion and a layer of thickened skin .
Product-Producer(e2,e1)	Using her tail , the <e1> female </e1> digs a trough-shaped <e2> nest </e2> , called a redd -LRB- Scandinavian word for `` nest '' -RRB- , in the gravel of the stream bed .
Member-Collection(e2,e1)	The data provided powerful evidence that the unusual meteorite was the result of a long-lasting <e1> rain </e1> of <e2> meteorites </e2> following the destruction of an asteroid .
Content-Container(e2,e1)	Each warrior carries a sime , or spatulate-shaped sword , in a leather sheath , and bears a bow and <e1> quiver </e1> of poisoned <e2> arrows </e2> .
Member-Collection(e2,e1)	The young goshawks seemed a bit fazed by all the cover , and never really got onto the rabbits , so we moved out to the field and Roy worked his pointer until we found a youngish <e1> covey </e1> of <e2> partridges </e2> .
Component-Whole(e1,e2)	The `` Happy Hour '' <e1> gathering </e1> was the best part of the <e2> event </e2> .
Other	Near Adelaide the <e1> land </e1> is intensively farmed for <e2> dairying </e2> , fruit , and vegetables .
Product-Producer(e2,e1)	But what is not seen in the television pictures , is the almost invisible army of 7000 migrant <e1> workers </e1> who built the iconic <e2> structure </e2> .
Product-Producer(e1,e2)	But here is a <e1> jumper </e1> sewn by a <e2> daughter </e2> -LRB- Antoinette -RRB- for her mother .
Entity-Destination(e1,e2)	As a control , <e1> cowpea </e1> was sealed in <e2> double bags </e2> without fumigant .
Member-Collection(e2,e1)	It was a beautiful example of community forming - a <e1> circle </e1> of kindred <e2> souls </e2> who shared a vision and a dream .
Message-Topic(e2,e1)	The <e1> results </e1> of the study were subsequently published in a number of leading psychology <e2> journals </e2> .
Message-Topic(e1,e2)	This <e1> speech </e1> makes explicitly crystal clear the <e2> strategies </e2> adopted by the imperialists to subjugate man .
Message-Topic(e1,e2)	This is a wholesale <e1> forum </e1> to discuss aspects of business such as <e2> dropshipping </e2> , wholesale buying and selling , reselling , etc. .
Instrument-Agency(e2,e1)	It took the <e1> mechanic </e1> less than 10 seconds -LRB- no exaggeration -RRB- to fix the lock with a <e2> screwdriver </e2> .
Content-Container(e1,e2)	My <e1> guns </e1> are locked in my <e2> room </e2> .
Cause-Effect(e2,e1)	Most <e1> deaths </e1> from the accident were caused by radiation <e2> poisoning </e2> .
Component-Whole(e2,e1)	The <e1> winery </e1> includes <e2> gardens </e2> .
Cause-Effect(e2,e1)	The <e1> warmth </e1> was radiating from the <e2> fireplace </e2> to all corners of the room .
Other	The <e1> insert </e1> starts in the left <e2> column </e2> and only spans the left column .
Message-Topic(e1,e2)	The local <e1> newspaper </e1> keeps New Brighton residents informed on various <e2> events </e2> in the city .
Message-Topic(e1,e2)	The final <e1> programme </e1> detailed the <e2> history </e2> of Russborough House .
Message-Topic(e1,e2)	The authentic-looking , powerful <e1> film </e1> is concerned with the <e2> problems </e2> of trade unionism , corruption and racketeering .
Other	Such airships are essentially motorized free balloons and the <e1> engines </e1> are carried in a <e2> car </e2> attached to the lower side or bottom of the bag .
Other	Brittany Murphy 's <e1> bedroom </e1> was filled with prescription <e2> drugs </e2> .
Component-Whole(e1,e2)	The <e1> rudders </e1> in dinghy <e2> boats </e2> are either fixed or have a lifting blade .
Entity-Origin(e1,e2)	The <e1> name </e1> peerbot arose from the <e2> verb </e2> ` to peer ' .
Other	The charcuterie was well portioned offering lots of variety , well textured , with a nice <e1> accompaniment </e1> of <e2> condiments </e2> and composed salads .
Component-Whole(e1,e2)	The <e1> paw </e1> of the <e2> cat </e2> thus appears to be more sensitive to temperature changes than was believed previously , and its temperature sensitivity may be comparable to that of the hand of the primate .
Component-Whole(e2,e1)	My concern is that the skin around my eyes extending to my <e1> cheek </e1> <e2> bone </e2> and on the lids are wrinkled - profoundly so .
Instrument-Agency(e1,e2)	<e1> Cement </e1> <e2> mason </e2> means a person who finishes all concrete construction , such as floors , walls , ceilings , sidewalks , curbs and gutters .
Entity-Origin(e2,e1)	<e1> Canola </e1> <e2> seed </e2> are small , and placement at a shallow depth is required .
